year,quarter,state,category,total_count,total_amount
2021,4,jharkhand,Others,834252.0,464570161.65755886
2021,4,jharkhand,Peer-to-peer payments,118428846.0,391385025323.98376
2021,4,jharkhand,Recharge & bill payments,33521922.0,14761541272.750832
2021,4,karnataka,Financial Services,1097307.0,1722721764.564958
2021,4,karnataka,Merchant payments,1509631869.0,731263609413.3318
2021,4,karnataka,Others,3869046.0,2689826076.3734736
2021,4,karnataka,Peer-to-peer payments,1050097989.0,3272854763643.1323
2021,4,karnataka,Recharge & bill payments,230480103.0,117883052152.21774
2021,4,kerala,Financial Services,324696.0,384716096.22167957
2021,4,kerala,Merchant payments,115724712.0,73768363899.05481
2021,4,kerala,Others,849786.0,481690661.52563035
2021,4,kerala,Peer-to-peer payments,87226584.0,278323470103.6753
2021,4,kerala,Recharge & bill payments,41345445.0,17068170069.613655
2021,4,ladakh,Financial Services,2736.0,9206126.841362985
2021,4,ladakh,Merchant payments,507330.0,854359097.7888052
2021,4,ladakh,Others,7314.0,8542860.727572583
2021,4,ladakh,Peer-to-peer payments,1011360.0,5413285650.565462
2021,4,ladakh,Recharge & bill payments,361821.0,175211680.4175973
2021,4,lakshadweep,Financial Services,81.0,59983.625839080836
2021,4,lakshadweep,Merchant payments,8616.0,12213717.262309488
2021,4,lakshadweep,Others,186.0,349145.23796346446
2021,4,lakshadweep,Peer-to-peer payments,21462.0,134090006.58362295
2021,4,lakshadweep,Recharge & bill payments,16065.0,6281703.875408052
2021,4,madhya-pradesh,Financial Services,743775.0,739464514.1337794
2021,4,madhya-pradesh,Merchant payments,591581526.0,379383294705.0697
2021,4,madhya-pradesh,Others,2988993.0,1705852126.7682345
2021,4,madhya-pradesh,Peer-to-peer payments,478947060.0,1521355565530.0764
2021,4,madhya-pradesh,Recharge & bill payments,138662898.0,67478300337.46991
2021,4,maharashtra,Financial Services,1818795.0,2121308295.9176784
2021,4,maharashtra,Merchant payments,1621053831.0,916536840274.2471
2021,4,maharashtra,Others,5754279.0,3565976193.3526096
2021,4,maharashtra,Peer-to-peer payments,1085596350.0,3329587441854.668
2021,4,maharashtra,Recharge & bill payments,317971251.0,174263852767.31662
2021,4,manipur,Financial Services,14013.0,17823301.74183283
2021,4,manipur,Merchant payments,3041955.0,3688552192.3685627
2021,4,manipur,Others,51975.0,34180736.52668147
2021,4,manipur,Peer-to-peer payments,6599910.0,32996484862.587128
2021,4,manipur,Recharge & bill payments,4354464.0,1238375021.4112992
2021,4,meghalaya,Financial Services,5967.0,7392983.772693407
2021,4,meghalaya,Merchant payments,943335.0,1327393155.11338
2021,4,meghalaya,Others,20268.0,16046631.109594397
2021,4,meghalaya,Peer-to-peer payments,2009079.0,9699630785.184591
2021,4,meghalaya,Recharge & bill payments,1341930.0,495832645.3782041
2021,4,mizoram,Financial Services,2085.0,6606857.123185094
2021,4,mizoram,Merchant payments,297795.0,462551822.1847949
2021,4,mizoram,Others,5265.0,4425314.482775817
2021,4,mizoram,Peer-to-peer payments,816627.0,4635766810.235731
2021,4,mizoram,Recharge & bill payments,538215.0,202646420.54263747
2021,4,nagaland,Financial Services,5370.0,6789166.565561311
2021,4,nagaland,Merchant payments,935019.0,1327734630.2647123
2021,4,nagaland,Others,18471.0,13763545.406666167
2021,4,nagaland,Peer-to-peer payments,2458356.0,13005885713.942719
2021,4,nagaland,Recharge & bill payments,1477233.0,463078296.2297704
2021,4,odisha,Financial Services,399012.0,442579957.48280597
2021,4,odisha,Merchant payments,298537950.0,190151610954.90536
2021,4,odisha,Others,1250067.0,860116435.6036615
2021,4,odisha,Peer-to-peer payments,322682679.0,932112338399.6724
2021,4,odisha,Recharge & bill payments,78906390.0,32186503322.093685
2021,4,puducherry,Financial Services,17985.0,22967775.32566404
2021,4,puducherry,Merchant payments,9158139.0,5594854697.78462
2021,4,puducherry,Others,49920.0,26606278.30390767
2021,4,puducherry,Peer-to-peer payments,7592463.0,24341167018.341103
2021,4,puducherry,Recharge & bill payments,2287923.0,1285359633.9362445
2021,4,punjab,Financial Services,175743.0,259069369.80972755
2021,4,punjab,Merchant payments,68009229.0,62260988626.63957
2021,4,punjab,Others,604728.0,453690301.7845768
2021,4,punjab,Peer-to-peer payments,61991643.0,250834210911.95975
2021,4,punjab,Recharge & bill payments,26296737.0,18322419515.80507
2021,4,rajasthan,Financial Services,795273.0,789542459.0796375
2021,4,rajasthan,Merchant payments,665323872.0,455903907705.0639
2021,4,rajasthan,Others,3102033.0,1970333462.2760682
2021,4,rajasthan,Peer-to-peer payments,638811792.0,2154645982097.7495
2021,4,rajasthan,Recharge & bill payments,154831821.0,98493489908.7793
2021,4,sikkim,Financial Services,6807.0,9486071.163061993
2021,4,sikkim,Merchant payments,1108029.0,1513758490.6709356
2021,4,sikkim,Others,15174.0,12158730.902908117
2021,4,sikkim,Peer-to-peer payments,2494791.0,10645525228.968376
2021,4,sikkim,Recharge & bill payments,1128234.0,409421263.20214266
2021,4,tamil-nadu,Financial Services,686283.0,827551491.284802
2021,4,tamil-nadu,Merchant payments,352735080.0,211617260496.41446
2021,4,tamil-nadu,Others,2075742.0,1201236569.414734
2021,4,tamil-nadu,Peer-to-peer payments,313479213.0,1060588273794.6914
2021,4,tamil-nadu,Recharge & bill payments,108491610.0,56937535432.60215
2021,4,telangana,Financial Services,896613.0,1176425231.011699
2021,4,telangana,Merchant payments,1129752645.0,638924299236.0466
2021,4,telangana,Others,2565180.0,1918976528.6996448
2021,4,telangana,Peer-to-peer payments,995323773.0,3614973670557.0483
2021,4,telangana,Recharge & bill payments,199431108.0,134281196949.92368
2021,4,tripura,Financial Services,10905.0,15221695.823043494
2021,4,tripura,Merchant payments,2380908.0,2622016223.142064
2021,4,tripura,Others,36768.0,23514386.400630683
2021,4,tripura,Peer-to-peer payments,3182745.0,13106360241.309048
2021,4,tripura,Recharge & bill payments,1950753.0,723675846.2235565
2021,4,uttar-pradesh,Financial Services,1059657.0,1159070929.469097
2021,4,uttar-pradesh,Merchant payments,551898156.0,428667988938.1639
2021,4,uttar-pradesh,Others,4415862.0,2487457216.0346985
2021,4,uttar-pradesh,Peer-to-peer payments,502509528.0,1802920745840.0317
2021,4,uttar-pradesh,Recharge & bill payments,158590593.0,86437647292.97067
2021,4,uttarakhand,Financial Services,116292.0,153636127.1452528
2021,4,uttarakhand,Merchant payments,59552634.0,40546394093.28537
2021,4,uttarakhand,Others,348519.0,213914568.52992573
2021,4,uttarakhand,Peer-to-peer payments,44457609.0,149908741419.23358
2021,4,uttarakhand,Recharge & bill payments,16608786.0,7621638270.069237
2021,4,west-bengal,Financial Services,757605.0,812373170.022429
2021,4,west-bengal,Merchant payments,240746019.0,213694732616.1342
2021,4,west-bengal,Others,2995608.0,1982622649.4804227
2021,4,west-bengal,Peer-to-peer payments,317185131.0,1116722673616.6626
2021,4,west-bengal,Recharge & bill payments,113404317.0,53441709733.991425
2022,1,andaman-&-nicobar-islands,Financial Services,5271.0,8609046.06885356
2022,1,andaman-&-nicobar-islands,Merchant payments,852894.0,1110274676.0511992
2022,1,andaman-&-nicobar-islands,Others,7929.0,7320965.946067622
2022,1,andaman-&-nicobar-islands,Peer-to-peer payments,1027947.0,5046985517.176343
2022,1,andaman-&-nicobar-islands,Recharge & bill payments,490203.0,213900400.983038
2022,1,andhra-pradesh,Financial Services,694953.0,973076895.355772
2022,1,andhra-pradesh,Merchant payments,726095508.0,508259057751.58685
2022,1,andhra-pradesh,Others,1883082.0,1423146702.7619243
2022,1,andhra-pradesh,Peer-to-peer payments,865465680.0,3268887547789.4346
2022,1,andhra-pradesh,Recharge & bill payments,153672510.0,103419110525.49002
2022,1,arunachal-pradesh,Financial Services,9159.0,10078877.378778225
2022,1,arunachal-pradesh,Merchant payments,2162409.0,2751466076.1531534
2022,1,arunachal-pradesh,Others,18156.0,15006792.339444414
2022,1,arunachal-pradesh,Peer-to-peer payments,4210752.0,20011923751.37835
2022,1,arunachal-pradesh,Recharge & bill payments,2011728.0,695799387.01237
2022,1,assam,Financial Services,205296.0,219773974.17565084
2022,1,assam,Merchant payments,57035649.0,56499397518.06706
2022,1,assam,Others,536436.0,283977622.4213402
2022,1,assam,Peer-to-peer payments,81468255.0,326566057042.34595
2022,1,assam,Recharge & bill payments,37424022.0,13272107521.098576
2022,1,bihar,Financial Services,509166.0,444266925.6868969
2022,1,bihar,Merchant payments,344676489.0,286523130826.5289
2022,1,bihar,Others,2094054.0,898454070.9709833
2022,1,bihar,Peer-to-peer payments,414255795.0,1500074419628.0796
2022,1,bihar,Recharge & bill payments,91635798.0,46294815742.17109
2022,1,chandigarh,Financial Services,21684.0,40615906.68884462
2022,1,chandigarh,Merchant payments,13535271.0,9793724380.369307
2022,1,chandigarh,Others,68565.0,44487404.99906
2022,1,chandigarh,Peer-to-peer payments,9037392.0,33452103085.81717
2022,1,chandigarh,Recharge & bill payments,3138561.0,2194043871.6456203
2022,1,chhattisgarh,Financial Services,158754.0,167975085.93602598
2022,1,chhattisgarh,Merchant payments,144708282.0,101467641549.13455
2022,1,chhattisgarh,Others,602931.0,395319209.40114135
2022,1,chhattisgarh,Peer-to-peer payments,112371117.0,355181581561.7165
2022,1,chhattisgarh,Recharge & bill payments,34398792.0,16328618958.31533
2022,1,dadra-&-nagar-haveli-&-daman-&-diu,Financial Services,7722.0,7984036.660367092
2022,1,dadra-&-nagar-haveli-&-daman-&-diu,Merchant payments,7521738.0,3683918489.09108
2022,1,dadra-&-nagar-haveli-&-daman-&-diu,Others,28185.0,15992410.9400303
2022,1,dadra-&-nagar-haveli-&-daman-&-diu,Peer-to-peer payments,5236362.0,14024361052.624985
2022,1,dadra-&-nagar-haveli-&-daman-&-diu,Recharge & bill payments,1614402.0,978889112.4707108
2022,1,delhi,Financial Services,585552.0,813117987.3262479
2022,1,delhi,Merchant payments,523364811.0,294637144426.71716
2022,1,delhi,Others,5405634.0,2080766308.179747
2022,1,delhi,Peer-to-peer payments,375335643.0,1245915137067.9282
2022,1,delhi,Recharge & bill payments,88307943.0,67448596718.71481
2022,1,goa,Financial Services,35031.0,52471479.57736197
2022,1,goa,Merchant payments,19092813.0,14046001165.167646
2022,1,goa,Others,62097.0,62161222.78552213
2022,1,goa,Peer-to-peer payments,13921140.0,43349491924.667145
2022,1,goa,Recharge & bill payments,3531213.0,1939210416.3406625
2022,1,gujarat,Financial Services,481269.0,561233638.1539948
2022,1,gujarat,Merchant payments,304945134.0,238690236665.3519
2022,1,gujarat,Others,1488867.0,948783268.2221463
2022,1,gujarat,Peer-to-peer payments,233306274.0,877317824064.925
2022,1,gujarat,Recharge & bill payments,91419894.0,60126199123.99071
2022,1,haryana,Financial Services,321720.0,439758493.88376886
2022,1,haryana,Merchant payments,295039254.0,187697184474.86548
2022,1,haryana,Others,1620705.0,837409602.6348491
2022,1,haryana,Peer-to-peer payments,223499667.0,790641722999.0502
2022,1,haryana,Recharge & bill payments,55484481.0,44296052387.89704
2022,1,himachal-pradesh,Financial Services,57942.0,73326414.46199912
2022,1,himachal-pradesh,Merchant payments,21092838.0,16676717033.898777
2022,1,himachal-pradesh,Others,141957.0,95586107.14092122
2022,1,himachal-pradesh,Peer-to-peer payments,17156808.0,58419830703.99589
2022,1,himachal-pradesh,Recharge & bill payments,9814995.0,4289882060.3008423
2022,1,india,Financial Services,16140400.0,19684847465.959877
2022,1,india,Merchant payments,14995404284.0,9091272517506.082
2022,1,india,Others,65574008.0,33691065833.836697
2022,1,india,Peer-to-peer payments,12297000600.0,42023747213347.7
2022,1,india,Recharge & bill payments,2998696984.0,1790399392525.6475
2022,1,jammu-&-kashmir,Financial Services,61518.0,86746728.3578987
2022,1,jammu-&-kashmir,Merchant payments,17308278.0,17711833110.445587
2022,1,jammu-&-kashmir,Others,436323.0,237990196.9077336
2022,1,jammu-&-kashmir,Peer-to-peer payments,18790764.0,77645759785.92851
2022,1,jammu-&-kashmir,Recharge & bill payments,12139050.0,3761261056.837471
2022,1,jharkhand,Financial Services,202506.0,216287251.12837446
2022,1,jharkhand,Merchant payments,159654141.0,106214046908.4592
2022,1,jharkhand,Others,723153.0,390580516.12212586
2022,1,jharkhand,Peer-to-peer payments,137645397.0,459982009970.3337
2022,1,jharkhand,Recharge & bill payments,34508433.0,17297696615.458237
2022,1,karnataka,Financial Services,1154766.0,1874573890.312644
2022,1,karnataka,Merchant payments,1765629939.0,834328952849.6072
2022,1,karnataka,Others,3687399.0,2473034811.2485204
2022,1,karnataka,Peer-to-peer payments,1168474758.0,3729597987596.575
2022,1,karnataka,Recharge & bill payments,234619359.0,131673915769.90164
2022,1,kerala,Financial Services,403110.0,476779367.74277204
2022,1,kerala,Merchant payments,143336229.0,86056165939.2461
2022,1,kerala,Others,708051.0,443359269.2347524
2022,1,kerala,Peer-to-peer payments,99268554.0,313869810669.9514
2022,1,kerala,Recharge & bill payments,42126951.0,19120712147.907215
2022,1,ladakh,Financial Services,3741.0,6069983.033954512
2022,1,ladakh,Merchant payments,501300.0,838063526.965785
2022,1,ladakh,Others,6423.0,6651306.666710646
2022,1,ladakh,Peer-to-peer payments,1029123.0,5055725941.992549
2022,1,ladakh,Recharge & bill payments,349458.0,168611997.8676278
2022,1,lakshadweep,Financial Services,117.0,114822.67886629465
2022,1,lakshadweep,Merchant payments,9144.0,11515075.075888177
2022,1,lakshadweep,Others,189.0,448065.9932829741
2022,1,lakshadweep,Peer-to-peer payments,23739.0,145772593.70507288
2022,1,lakshadweep,Recharge & bill payments,16002.0,6967740.508679861
2022,1,madhya-pradesh,Financial Services,668769.0,659781360.4783211
2022,1,madhya-pradesh,Merchant payments,713075772.0,429930680090.1678
2022,1,madhya-pradesh,Others,2728359.0,1486540544.253862
2022,1,madhya-pradesh,Peer-to-peer payments,555025332.0,1734605093111.2563
2022,1,madhya-pradesh,Recharge & bill payments,146610942.0,76313323692.78645
2022,1,maharashtra,Financial Services,1749729.0,2032837857.8360646
2022,1,maharashtra,Merchant payments,1938833013.0,1020721438123.105
2022,1,maharashtra,Others,5276778.0,3252418361.1824255
2022,1,maharashtra,Peer-to-peer payments,1235969151.0,3824667547290.627
2022,1,maharashtra,Recharge & bill payments,326690643.0,193523580310.65265
2022,1,manipur,Financial Services,14634.0,18172846.581045076
2022,1,manipur,Merchant payments,3741615.0,4468812411.627266
2022,1,manipur,Others,46482.0,31305911.639395587
2022,1,manipur,Peer-to-peer payments,7552878.0,36508104190.2285
2022,1,manipur,Recharge & bill payments,4585428.0,1407107875.0452383
2022,1,meghalaya,Financial Services,6402.0,9057755.579681069
2022,1,meghalaya,Merchant payments,1217577.0,1689012131.7947874
2022,1,meghalaya,Others,18654.0,15348714.707155153
2022,1,meghalaya,Peer-to-peer payments,2403027.0,11697516026.100348
2022,1,meghalaya,Recharge & bill payments,1378590.0,576080365.8137114
2022,1,mizoram,Financial Services,2193.0,4972725.848450373
2022,1,mizoram,Merchant payments,329007.0,522473176.24409616
2022,1,mizoram,Others,4920.0,4564531.762495438
2022,1,mizoram,Peer-to-peer payments,908220.0,5073843269.967948
2022,1,mizoram,Recharge & bill payments,570411.0,229623187.01074785
2022,1,nagaland,Financial Services,6066.0,7511996.47492429
2022,1,nagaland,Merchant payments,1276008.0,1690950719.841415
2022,1,nagaland,Others,18534.0,13498193.78253725
2022,1,nagaland,Peer-to-peer payments,2890134.0,14395066894.722067
2022,1,nagaland,Recharge & bill payments,1587114.0,527827321.86632574
2022,1,odisha,Financial Services,308406.0,356838043.1199899
2022,1,odisha,Merchant payments,354324813.0,222906154793.28632
2022,1,odisha,Others,1016931.0,677098570.2610776
2022,1,odisha,Peer-to-peer payments,356999700.0,1093342383322.4587
2022,1,odisha,Recharge & bill payments,78250647.0,36399460610.34543
2022,1,puducherry,Financial Services,18609.0,24553367.736247744
2022,1,puducherry,Merchant payments,11169405.0,6598843759.211725
2022,1,puducherry,Others,39903.0,22726492.5460899
2022,1,puducherry,Peer-to-peer payments,8703597.0,28222732505.309387
2022,1,puducherry,Recharge & bill payments,2146014.0,1381568591.3565164
2022,1,punjab,Financial Services,172683.0,251800995.02461633
2022,1,punjab,Merchant payments,77937591.0,69652535090.46922
2022,1,punjab,Others,534477.0,376255520.8881361
2022,1,punjab,Peer-to-peer payments,67064838.0,265935612985.57086
2022,1,punjab,Recharge & bill payments,27565317.0,18953729725.935722
2022,1,rajasthan,Financial Services,732087.0,730022555.1361387
2022,1,rajasthan,Merchant payments,802401114.0,513546339144.78955
2022,1,rajasthan,Others,2869968.0,1669228814.7310839
2022,1,rajasthan,Peer-to-peer payments,725218140.0,2443576306842.5034
2022,1,rajasthan,Recharge & bill payments,163665351.0,106628645583.2273
2022,1,sikkim,Financial Services,6372.0,9186996.491413416
2022,1,sikkim,Merchant payments,1347819.0,1712353739.0012136
2022,1,sikkim,Others,13158.0,10461962.778680857
2022,1,sikkim,Peer-to-peer payments,2750820.0,10952883243.00789
2022,1,sikkim,Recharge & bill payments,1114737.0,417407886.3110776
2022,1,tamil-nadu,Financial Services,723603.0,894648406.1326559
2022,1,tamil-nadu,Merchant payments,419366316.0,245394626927.61978
2022,1,tamil-nadu,Others,1739865.0,1067961269.4919333
2022,1,tamil-nadu,Peer-to-peer payments,358151373.0,1228895130775.3623
2022,1,tamil-nadu,Recharge & bill payments,103738293.0,62115237423.290886
2022,1,telangana,Financial Services,852105.0,1182850535.823292
2022,1,telangana,Merchant payments,1347560397.0,731525591342.0378
2022,1,telangana,Others,7746015.0,1926017066.2984536
